4.575782	4.575782	1
12.712132	12.712132	2
22.312585	22.312585	3
33.03059	33.03059	4
42.856825	42.856825	5
59.371315	59.371315	6
68.348866	68.348866	7
80.414399	80.414399	8
88.399252	88.399252	9
96.168844	96.168844	10
105.873651	105.873651	11
116.005034	116.005034	12
131.177007	131.177007	13
141.593787	141.593787	14
161.22907	161.22907	15
174.111474	174.111474	16
186.364875	186.364875	17
201.410499	201.410499	18
215.17381	215.17381	19
224.395261	224.395261	20
229.549342	229.549342	21
239.973061	239.973061	22
256.553424	256.553424	23
263.022336	263.022336	24
270.91737	270.91737	25
285.580272	285.580272	26
293.600703	293.600703	27
300.645624	300.645624	28
315.260091	315.260091	29
327.084444	327.084444	30
340.110816	340.110816	31
349.526281	349.526281	32
360.951746	360.951746	33
368.171723	368.171723	34
389.036893	389.036893	35
402.66619	402.66619	36
419.856871	419.856871	37
432.832789	432.832789	38
442.712018	442.712018	39
457.936689	457.936689	40
