5.129569	5.129569	1
13.766508	13.766508	2
24.584127	24.584127	3
30.758209	30.758209	4
38.109683	38.109683	5
45.678095	45.678095	6
50.575442	50.575442	7
58.540635	58.540635	8
69.278889	69.278889	9
82.598186	82.598186	10
97.124535	97.124535	11
103.238209	103.238209	12
111.751497	111.751497	13
118.576168	118.576168	14
132.666735	132.666735	15
144.409093	144.409093	16
152.831338	152.831338	17
160.743991	160.743991	18
172.333537	172.333537	19
187.452766	187.452766	20
202.742449	202.742449	21
217.321338	217.321338	22
232.369478	232.369478	23
240.168526	240.168526	24
250.581451	250.581451	25
260.99907	260.99907	26
