4.862154	4.862154	1
9.178957	9.178957	2
16.702812	16.702812	3
22.633605	22.633605	4
29.913696	29.913696	5
35.145147	35.145147	6
43.045329	43.045329	7
48.517302	48.517302	8
56.378526	56.378526	9
62.07263	62.07263	10
72.613968	72.613968	11
79.555011	79.555011	12
86.315556	86.315556	13
95.031678	95.031678	14
102.77127	102.77127	15
108.781633	108.781633	16
115.994059	115.994059	17
125.508073	125.508073	18
131.908299	131.908299	19
143.9539	143.9539	20
156.582449	156.582449	21
161.11356	161.11356	22
168.223469	168.223469	23
174.074898	174.074898	24
179.002676	179.002676	25
190.970136	190.970136	26
199.060612	199.060612	27
208.193175	208.193175	28
212.887959	212.887959	29
218.370431	218.370431	30
227.281859	227.281859	31
233.614172	233.614172	32
243.422041	243.422041	33
250.956236	250.956236	34
257.50771	257.50771	35
273.348277	273.348277	36
283.108322	283.108322	37
296.870839	296.870839	38
306.071338	306.071338	39
312.962426	312.962426	40
320.122358	320.122358	41
326.18771	326.18771	42
337.625465	337.625465	43
343.136939	343.136939	44
350.760317	350.760317	45
359.592834	359.592834	46
364.748934	364.748934	47
379.486485	379.486485	48
382.941338	382.941338	49
391.105624	391.105624	50
403.535601	403.535601	52
415.902993	415.902993	53
424.591927	424.591927	54
430.696327	430.696327	55
436.592472	436.592472	56
444.714127	444.714127	57
448.975782	448.975782	58
458.81839	458.81839	59
468.464399	468.464399	60
477.00059	477.00059	61
487.904399	487.904399	62
492.019342	492.019342	63
495.956417	495.956417	64
503.522676	503.522676	65
507.604921	507.604921	66
518.71381	518.71381	67
529.296735	529.296735	69
534.199274	534.199274	70
542.962812	542.962812	71
