4.492381	4.492381	1
14.944626	14.944626	2
18.20585	18.20585	3
28.285057	28.285057	4
39.865215	39.865215	5
46.158662	46.158662	6
49.997528	49.997528	7
56.890975	56.890975	8
61.668753	61.668753	9
66.331837	66.331837	10
74.465692	74.465692	11
82.331338	82.331338	12
95.187052	95.187052	13
101.443878	101.443878	14
110.660272	110.660272	15
120.465646	120.465646	16
127.38644	127.38644	17
135.091202	135.091202	18
144.518005	144.518005	19
153.559569	153.559569	20
158.788639	158.788639	21
164.687188	164.687188	22
176.068186	176.068186	23
187.997052	187.997052	24
192.598458	192.598458	25
211.905283	211.905283	27
219.594376	219.594376	28
236.636621	236.636621	29
241.729048	241.729048	30
249.582358	249.582358	31
260.095125	260.095125	32
274.670884	274.670884	33
279.659909	279.659909	34
284.799524	284.799524	35
297.334626	297.334626	36
307.732494	307.732494	37
327.101587	327.101587	39
342.487778	342.487778	40
351.27415	351.27415	41
360.364467	360.364467	42
369.60551	369.60551	43
375.112993	375.112993	44
379.004739	379.004739	45
390.232268	390.232268	46
395.108277	395.108277	47
404.884399	404.884399	49
411.579116	411.579116	50
420.168277	420.168277	51
427.36381	427.36381	52
439.871746	439.871746	53
