4.334739	4.334739	1
7.52195	7.52195	2
17.8861	17.8861	3
31.738526	31.738526	4
36.170181	36.170181	5
42.449909	42.449909	6
53.552313	53.552313	7
64.253288	64.253288	8
68.891882	68.891882	9
83.795329	83.795329	10
92.06263	92.06263	11
105.582698	105.582698	12
117.975646	117.975646	13
125.404512	125.404512	14
139.889955	139.889955	15
144.10254	144.10254	16
152.457528	152.457528	17
158.037596	158.037596	18
163.406145	163.406145	19
177.575578	177.575578	20
190.862449	190.862449	21
202.413628	202.413628	22
211.280204	211.280204	23
221.746893	221.746893	24
232.676689	232.676689	25
243.247551	243.247551	26
253.768685	253.768685	27
261.329206	261.329206	28
269.693968	269.693968	29
277.30102	277.30102	30
282.450295	282.450295	31
292.310295	292.310295	32
297.052426	297.052426	33
306.993946	306.993946	34
315.206485	315.206485	35
319.728685	319.728685	36
324.005488	324.005488	37
331.959683	331.959683	38
338.76381	338.76381	39
351.194014	351.194014	40
358.835102	358.835102	41
368.748027	368.748027	42
381.315918	381.315918	43
386.634195	386.634195	44
404.500522	404.500522	45
409.121837	409.121837	46
416.105215	416.105215	47
423.464807	423.464807	48
430.923197	430.923197	49
439.15551	439.15551	50
446.574898	446.574898	51
453.111859	453.111859	52
469.057642	469.057642	53
478.888821	478.888821	54
491.734195	491.734195	55
503.211293	503.211293	56
510.360658	510.360658	57
517.902358	517.902358	58
525.01483	525.01483	59
