4.791723	4.791723	1
12.084649	12.084649	2
20.384104	20.384104	3
30.392517	30.392517	4
43.634308	43.634308	5
54.451769	54.451769	6
75.599388	75.599388	7
81.880544	81.880544	8
94.93771	94.93771	9
105.386667	105.386667	10
119.475442	119.475442	11
131.039342	131.039342	12
136.023265	136.023265	13
145.018549	145.018549	14
159.978481	159.978481	15
173.406916	173.406916	16
179.057438	179.057438	17
192.933129	192.933129	18
201.009048	201.009048	19
209.430295	209.430295	20
221.158163	221.158163	21
230.328141	230.328141	22
240.833356	240.833356	23
