4.821927	4.821927	1
17.65458	17.65458	2
24.011247	24.011247	3
41.098549	41.098549	4
48.361678	48.361678	5
59.5739	59.5739	6
69.678844	69.678844	7
72.889546	72.889546	8
79.606667	79.606667	9
90.115533	90.115533	10
98.020703	98.020703	11
109.79381	109.79381	12
117.955102	117.955102	13
132.460476	132.460476	14
141.793537	141.793537	15
165.826259	165.826259	16
171.417279	171.417279	17
190.975782	190.975782	18
200.06127	200.06127	19
214.620385	214.620385	20
227.130726	227.130726	21
239.419002	239.419002	22
254.202834	254.202834	23
267.829365	267.829365	24
273.4061	273.4061	25
280.109206	280.109206	26
295.734308	295.734308	27
307.856009	307.856009	28
