6.268866	6.268866	1
20.618685	20.618685	2
31.812653	31.812653	3
42.363061	42.363061	4
50.848776	50.848776	5
63.152154	63.152154	6
74.125193	74.125193	7
79.626077	79.626077	8
84.757687	84.757687	9
91.432766	91.432766	10
102.904422	102.904422	11
121.402744	121.402744	12
135.539002	135.539002	13
148.377687	148.377687	14
155.949206	155.949206	15
164.791519	164.791519	16
169.673605	169.673605	17
186.522789	186.522789	18
197.755669	197.755669	19
206.938844	206.938844	20
214.660091	214.660091	21
233.185193	233.185193	22
241.280136	241.280136	23
248.226032	248.226032	24
254.760045	254.760045	25
273.690998	273.690998	26
286.177483	286.177483	27
