4.940816	4.940816	1
23.382789	23.382789	2
29.011247	29.011247	3
35.672925	35.672925	4
40.292902	40.292902	5
45.525442	45.525442	6
51.718526	51.718526	7
62.262245	62.262245	8
68.68263	68.68263	9
74.444966	74.444966	10
81.96381	81.96381	11
87.920975	87.920975	12
96.041542	96.041542	13
100.748322	100.748322	14
111.403583	111.403583	15
122.051315	122.051315	16
132.079751	132.079751	17
141.416327	141.416327	18
149.404354	149.404354	19
157.803243	157.803243	20
168.97458	168.97458	21
185.006893	185.006893	22
191.726349	191.726349	23
198.002766	198.002766	24
207.129116	207.129116	25
211.798571	211.798571	26
217.732086	217.732086	27
224.956485	224.956485	29
241.032834	241.032834	31
253.258118	253.258118	32
267.851542	267.851542	33
273.112177	273.112177	34
309.868095	309.868095	35
316.441066	316.441066	36
331.723696	331.723696	37
335.300748	335.300748	38
341.66093	341.66093	39
351.873333	351.873333	40
361.969751	361.969751	41
374.901859	374.901859	42
394.810476	394.810476	44
404.26746	404.26746	45
410.583855	410.583855	46
426.264807	426.264807	47
