5.686372	5.686372	1
20.251973	20.251973	2
25.973673	25.973673	3
44.213923	44.213923	4
65.070703	65.070703	5
82.381542	82.381542	6
100.125261	100.125261	7
117.583039	117.583039	8
131.6322	131.6322	9
144.9339	144.9339	10
156.184785	156.184785	11
171.252109	171.252109	12
193.744853	193.744853	13
206.427551	206.427551	14
220.005692	220.005692	15
235.05805	235.05805	16
244.84839	244.84839	17
252.608594	252.608594	18
259.425805	259.425805	19
268.475782	268.475782	20
278.045011	278.045011	21
290.64898	290.64898	22
293.851224	293.851224	23
304.770658	304.770658	24
316.430295	316.430295	25
