4.777959	4.777959	1
15.206644	15.206644	2
28.825351	28.825351	3
35.897574	35.897574	4
44.094943	44.094943	5
59.160159	59.160159	6
68.838345	68.838345	7
85.871406	85.871406	8
103.811882	103.811882	9
109.82068	109.82068	10
122.800408	122.800408	11
135.437755	135.437755	12
149.911678	149.911678	13
164.450159	164.450159	14
176.186803	176.186803	15
190.855941	190.855941	16
203.193923	203.193923	17
210.898209	210.898209	18
231.201066	231.201066	19
246.205261	246.205261	20
257.503265	257.503265	21
263.186984	263.186984	22
272.131134	272.131134	23
