3.637007	3.637007	1
13.82941	13.82941	2
23.755782	23.755782	3
28.510635	28.510635	4
41.628707	41.628707	5
57.776553	57.776553	6
74.339955	74.339955	7
90.335238	90.335238	8
106.349206	106.349206	9
128.536304	128.536304	10
139.92542	139.92542	11
153.573605	153.573605	12
168.627596	168.627596	13
178.551474	178.551474	14
186.072971	186.072971	15
192.916168	192.916168	16
204.09288	204.09288	17
211.619592	211.619592	18
222.705374	222.705374	19
231.379025	231.379025	20
243.155034	243.155034	21
252.945737	252.945737	22
256.946848	256.946848	23
270.486304	270.486304	24
283.994376	283.994376	25
