4.325828	4.325828	1
15.685397	15.685397	2
26.835011	26.835011	3
31.475782	31.475782	4
36.888753	36.888753	5
47.894354	47.894354	6
51.46322	51.46322	7
64.878662	64.878662	8
73.651338	73.651338	9
84.392313	84.392313	10
92.722041	92.722041	11
102.428254	102.428254	12
112.990816	112.990816	13
122.24059	122.24059	14
128.226213	128.226213	15
131.695646	131.695646	16
140.990476	140.990476	17
151.148095	151.148095	18
157.994921	157.994921	19
174.640454	174.640454	20
184.818299	184.818299	21
199.949048	199.949048	22
207.84517	207.84517	23
224.951224	224.951224	24
232.787868	232.787868	25
252.516032	252.516032	26
257.234739	257.234739	27
272.096621	272.096621	28
282.592902	282.592902	29
290.236689	290.236689	30
