4.363878	4.363878	1
17.676553	17.676553	2
27.927211	27.927211	3
48.496349	48.496349	4
57.807347	57.807347	5
65.647959	65.647959	6
77.325079	77.325079	7
87.576236	87.576236	8
107.920068	107.920068	9
117.4661	117.4661	10
131.988821	131.988821	11
141.514172	141.514172	12
158.830771	158.830771	13
164.415238	164.415238	14
171.045941	171.045941	15
184.725147	184.725147	16
192.803084	192.803084	17
204.020952	204.020952	18
220.654694	220.654694	19
231.099615	231.099615	20
236.516009	236.516009	21
246.959501	246.959501	22
255.207483	255.207483	23
