3.649456	3.649456	1
20.103175	20.103175	2
38.712041	38.712041	3
46.357664	46.357664	4
53.491905	53.491905	5
66.348776	66.348776	6
71.309637	71.309637	7
82.414195	82.414195	8
99.635193	99.635193	9
112.515533	112.515533	10
126.54263	126.54263	11
141.41873	141.41873	12
151.176916	151.176916	13
158.510385	158.510385	14
168.161156	168.161156	15
173.597664	173.597664	16
189.743401	189.743401	17
195.274422	195.274422	18
201.53576	201.53576	19
210.329887	210.329887	20
220.553129	220.553129	21
225.842472	225.842472	22
241.741066	241.741066	23
251.498005	251.498005	24
258.105896	258.105896	25
273.45551	273.45551	26
281.896281	281.896281	27
290.859819	290.859819	28
301.202381	301.202381	29
316.450839	316.450839	30
329.791315	329.791315	31
335.350204	335.350204	32
343.033991	343.033991	33
351.72839	351.72839	34
366.147234	366.147234	35
374.520862	374.520862	36
386.1839	386.1839	37
392.742268	392.742268	38
401.196009	401.196009	39
