5.047506	5.047506	1
23.047347	23.047347	2
33.002336	33.002336	3
39.79805	39.79805	4
49.210476	49.210476	5
61.175556	61.175556	6
68.282744	68.282744	7
82.767256	82.767256	8
99.651156	99.651156	9
108.763379	108.763379	10
117.427914	117.427914	11
132.007302	132.007302	12
142.539501	142.539501	13
159.030703	159.030703	14
188.563061	188.563061	15
196.198934	196.198934	16
210.030567	210.030567	17
221.56712	221.56712	18
238.710794	238.710794	19
255.473696	255.473696	20
262.94644	262.94644	21
275.280862	275.280862	22
286.534286	286.534286	23
296.764014	296.764014	24
309.658118	309.658118	25
316.381723	316.381723	26
325.085941	325.085941	27
349.630907	349.630907	28
362.166304	362.166304	29
